sat1_satellite_id,sat1_epoch,sat1_mean_motion,sat1_eccentricity,sat1_inclination,sat1_raan,sat1_argument_of_perigee,sat1_mean_anomaly,sat1_perigee,sat1_apogee,sat1_period,sat1_semi_major_axis,sat1_orbital_energy,sat1_orbital_angular_momentum,sat1_rev_number,sat1_bstar,sat1_mean_motion_derivative,sat1_cluster,sat2_satellite_id,sat2_epoch,sat2_mean_motion,sat2_eccentricity,sat2_inclination,sat2_raan,sat2_argument_of_perigee,sat2_mean_anomaly,sat2_perigee,sat2_apogee,sat2_period,sat2_semi_major_axis,sat2_orbital_energy,sat2_orbital_angular_momentum,sat2_rev_number,sat2_bstar,sat2_mean_motion_derivative,sat2_cluster,mean_motion,eccentricity,inclination,raan,argument_of_perigee,mean_anomaly,perigee,apogee,period,semi_major_axis,orbital_energy,orbital_angular_momentum,bstar,mean_motion_derivative,close_approach
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,-1.9224231199999995,9.19e-05,0.6055210400284089,-0.07379426610357154,-0.27687205121937253,0.2773066382031182,657.2285131265971,658.77875241523,0.23225588759745164,658.003632770914,2502234.738568615,2440635885.585579,0.000189565,1.384e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,-1.558686849999999,0.0132345,-0.5978433366488856,-1.032622306613193,5.81239495875888,-5.813459609602597,427.40943650108693,625.1072582111074,0.18521259235307497,526.2583473560971,2023498.2359549217,1952749794.3478775,6.735e-05,-1.304e-05,False
STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.3957498499999996,3.5000000000000038e-06,0.00011344640137955775,-2.699289569220139,0.32148266690034744,-0.321496629534364,115.64084634638857,115.72269269217577,0.039543960608031226,115.68176951928217,499271.65549772605,442986920.1060715,0.000301369574,9.146e-05,False
STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.21341493999999983,-1.200000000000002e-05,0.0009634217471008455,-1.2642903302059127,-0.06600137099341752,0.06596297374987348,64.54705825482142,64.39878511512688,0.022184455851215423,64.47292168497461,271023.09591623396,245270597.53604126,0.00015118,3.313e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,-0.0001728100000004673,-1.9399999999999997e-05,1.0471975511960885e-05,-0.17104575735394878,0.006920230484157575,-0.00695862772770095,0.18702065178604244,-0.08137892640206701,1.8217608172221844e-05,0.05282086269198771,219.97268577292562,200606.1165008545,0.000204195,3.2489999999999996e-05,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6087320799999993,-1.1099999999999999e-05,0.0010611601852125174,-2.1009767390024674,0.675632661410273,-0.6757129465558647,180.0759523578963,179.97508698944512,0.06168407612074489,180.02551967367071,769746.5455446243,687764967.6874542,-2.9950426e-05,-1.7999999999999997e-06,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,7.847000000005266e-05,6.7e-06,3.490658504023969e-06,5.339724890733775,0.3388853448719831,-0.3388783635549757,-0.07033126207079476,0.022361451308825053,-8.272245675122747e-06,-0.023984905381439603,-99.88564703986049,-91079.23094940186,-0.000253556,-4.035e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,-1.2902388499999997,-0.0012902,-0.01896823831067418,-0.26773525258518216,-2.2547594447249386,2.256887001083119,466.8478628108378,448.6741301350812,0.16269585587256952,457.76099647295905,1691788.727604624,1686125939.6422272,-9.745999999999998e-05,-7.3999999999999995e-06,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,-4.022999999975241e-05,-4.62e-05,2.094395102392177e-05,3.6884723760804436,-0.19971104498870296,0.19964297714787538,0.3319014040307593,-0.30730793297880155,4.241078737532433e-06,0.012296735525524127,51.20950239151716,47017.36996459961,-8.989999999999994e-06,-1.4299999999999999e-06,False
STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.5696167699999997,-0.0013098,-0.8027659347840438,-0.8027100842479795,0.5375509376387417,-0.5367096889392802,-171.69369414212088,-190.40996166172135,-0.06293663278653971,-181.05182790192157,-730747.516024705,-681725131.0250092,-0.0008859199999999999,-9.972e-05,False
STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6322786100000002,-0.0013694,-0.6245032409730991,-5.362620119861438,-2.3236929688617067,2.3254173541626773,-190.4973397054746,-210.04560480505552,-0.06956997708737922,-200.2714722552655,-810566.0980027243,-754619472.8289032,-0.00023766399999999998,-1.338e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,-0.0003085699999996194,-1.4799999999999994e-05,1.7453292521230068e-06,2.695605179169178,-0.0800530168012239,0.08002160087468813,0.1966918953048662,-0.008054697337684047,3.253004111525293e-05,0.09431859898359107,392.7850882895291,358069.00492858887,-0.00013553599999999998,-2.1550000000000002e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,-6.044000000038352e-05,-1.540000000000001e-05,7.155849933171421e-05,3.341933762438466,-0.15980932762960887,0.15979361966634098,0.12500719122908777,-0.08805895033492561,6.371624547751864e-06,0.01847412044662633,76.9351636506617,70219.00338745117,-3.5184999999999996e-05,-5.600000000000001e-06,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,-1.8593622500000002,0.0001569,0.7838343483876616,5.437580265905342,-2.9047392567893984,2.9057724917065784,637.4372471079814,639.8846888150692,0.22558004128354536,638.6609679615258,2421907.3497306593,2367274631.1901016,0.000159522,7.370000000000001e-06,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,-1.8999999973345894e-07,6.0699999999999985e-05,3.665191429191861e-05,0.008740608893988089,0.11717966064964735,-0.11708715819929161,-0.41985699126598774,0.4199731418693773,2.002984467175395e-08,5.807530124002369e-05,0.2418542578816414,-307.58536529541016,8.763e-06,1.3899999999999994e-06,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.21300244000000035,1.6199999999999987e-05,0.0009983283321407521,0.2517742165756942,0.39405171186901966,-0.3940656745030351,64.22821179870607,64.47164327991322,0.022142246058523884,64.34992753930965,270500.6157081574,244801249.2148056,-0.000357515,-9.743e-05,False
STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06315520999999968,7.769999999999999e-05,0.17829934572523676,0.34269539862908666,-2.9736727809261665,2.974302844786137,-19.907955408330963,-18.835046125067493,-0.006685791676403374,-19.371500766698773,-80447.47587668896,-73470781.28102875,1.9318e-05,1.3900000000000002e-06,False
STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.27654096000000017,-8.280000000000001e-05,-0.17727309212506415,-4.479471301047543,2.8099870770278783,-2.810643320826628,84.39835933271206,83.27264120842938,0.028867170318823243,83.83550027057026,351433.41535728425,318707469.15470123,2.5960000000000002e-05,1.488e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,-1.7932930599999999,-0.0005323999999999999,-0.17223258124530427,2.9092526782350565,-2.3023877346826116,2.3036181918052674,621.823194669224,614.6765818146969,0.21852534769452392,618.2498882419604,2337627.2989160083,2289986818.011551,-0.0004163,-5.94e-05,False
STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.12922440000000002,-0.0006116,-0.7777675839077292,-2.1856321890411987,-2.3713212588193797,2.372148544884826,-35.52200784708839,-44.04315312543986,-0.013740485265424818,-39.78258048626412,-164727.5266913399,-150758594.45957947,-0.000556504,-6.538e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,0.0001325800000007149,-2.68e-05,1.0471975511960885e-05,3.8595181334343924,-0.20663127547286053,0.20660160487557633,0.14488075224471686,-0.22592900657673454,-1.3976529434689411e-05,-0.040524127166463586,-168.76318338140845,-153588.74653625488,-0.00021318499999999999,-3.392e-05,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.03913677999999976,0.00023839999999999997,0.17546318569074604,-0.20210912738094333,-2.07371120542781,2.07448089562794,-13.670626745511981,-10.37000333598644,-0.0041497375126415825,-12.020315040748756,-49865.91031874716,-45579600.02971649,0.001894652,0.00028236,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.06301582999999944,3.820000000000001e-05,0.17824873117692897,0.6188256849163611,-2.7502200221225843,2.7509233898111383,-19.591058139349116,-19.06628606374852,-0.006671004666486846,-19.328672101548364,-80269.86910194531,-73308253.50617981,-0.00023545,-3.338e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,0.00011237000000008379,3.999999999999989e-06,6.108652381975332e-05,3.512979519792415,-0.16672955811376644,0.16675224739404193,-0.06201346055695467,-0.006680023932858603,-1.184598362446998e-05,-0.034346742245361384,-143.0375221222639,-130387.11311340332,-0.00023938,-3.8089999999999996e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,-0.0002544599999989572,-4.8299999999999995e-05,8.726646260059923e-06,1.215398421869795,-0.6255696371460675,0.6255015693052401,0.4119039096203778,-0.25634515522324364,2.6825757355686264e-05,0.07777937719856709,323.9075519479811,295559.48934173584,-9.516499999999997e-05,-1.5120000000000001e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-1.8475649599999997,0.0131249,0.1788002552205592,-1.181863665621976,4.632721681348157,-4.633660668485729,515.7967746389631,711.9993659065431,0.21539411830564315,613.8980702727531,2390663.466453705,2285870478.4689255,-0.00012646,-8.543e-05,False
